featureid	Intercept	meteor_season[T.spring]	meteor_season[T.summer]	meteor_season[T.winter]	bbp_anomaly[T.TRUE]
09eedfbde30bd479e11f4ebf27c81231	-0.4088783591423244	0.9725257285828262	-0.4530328171478093	-0.6562687987044313	0.4397180745339462
0a0bcb7e3bec816386ffea01e331f44b	-0.3877434884043005	-0.37452842509797524	-0.40735843350752	0.3863217449233085	-0.6198619535231522
0a7a467b49ce5da018e6307f50dc7d5c	0.0862664091555807	-0.7172827965622277	-0.6171839492545903	1.944506726269438	0.29732377025843437
0af87a94df786491521bfaed6d0b3927	-0.4224860169769791	0.11615003430792381	-0.410567547582227	-0.042003431315704276	-0.05707668569325719
0b460fd73105533aab16a7cd1eef941b	-0.5865858387978342	-0.3178499213462205	-0.35382076670988205	0.06169410706014933	-0.4778872063422117
0b57727a34a7b2ce8e42d562f74a6c2c	-0.6879061353237876	0.20653666341253896	-0.34588011672361496	-0.47967667221574395	0.12079477998972621
0b58e0910dba3b23afd935b905257695	0.2705082702605459	0.16638095462271263	-0.643733139537412	0.9682105398222953	-0.5121625294947556
0b64b6e535cea2dd0090a50dfe541f1d	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
0bd7a5a4ca44499a9b9bfa18b453464b	-0.2882858705551872	-0.4063462189441056	0.6972167236580065	-0.5530837261631945	-0.5485599866175566
0bf8ee80346507f0417cb53eefec888a	-0.709535439017559	-0.3500660828357054	-0.34110900332792404	0.044450304512694494	0.12491197082758632
0bfbaae96cc14e18bafcf54eab062af0	-0.4116307804205981	0.8040498622650771	-0.43419459035261276	-0.6108504170134506	0.21913177463770594
0c0202603048fadb544af04c6ab2f62d	-0.6879061353237876	0.20653666341253896	-0.34588011672361496	-0.47967667221574395	0.12079477998972621
0c05da049c9a5a5e33da96e8f3afb064	0.1167731094329092	-0.049863206506285174	-0.5681609766708196	0.8427024698302299	-0.6061174651646528
0c284ef21d6d526137bac14a639b43bf	-0.0012946319611337742	-0.05650352156213234	0.06406555006639358	0.135585210327819	-0.3378288677000931
0c2c58dc40a0851761f2ffe50a4cb248	-0.0026123416455057225	0.1755331286186852	-0.5860491948352635	0.840784869198516	0.24125248882532802
0c3ac7b8582dfba99a9f18193e64470d	-0.6879061353237876	0.20653666341253896	-0.34588011672361496	-0.47967667221574395	0.12079477998972621
0c69bb8134f77064291179c1ea955955	1.668964605328295	0.18039126479574819	2.2801446659340083	0.8234240627333671	-0.4598156740927628
0c7e478a3542c5a10b2d103269cae015	-0.13756980419471354	-0.45488582766107033	0.9813561184181392	-0.6083762729123077	-0.634613149430745
0c82c3f857bffb6b80f101863b24a343	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
0c8b32c344dbb073a79755becd75af96	0.36340777158424586	-0.7938119357494147	-0.7046706037746251	0.4681022977873832	0.05051726791620936
0cb9277bec290e4d4796a1018454e110	-0.22662328601195902	0.07578415954062123	-0.4645950453506291	0.2595474338576347	-0.24132584836720739
0cf453180ec523e6f4534abfcccfe192	-0.21862252474143595	1.1879016288513817	-0.009088124536114961	-0.45603812574891833	1.0044609973168441
0d4b431237f15b02937db89d730e245d	-0.36541222825958997	-0.37568958318284285	-0.40808131863935593	0.4051153278395683	-0.62117911186456
0d4d50b40620592d8f191ecdfa6c98f3	0.8994118976561758	1.0835507043594985	-0.4773401277290166	1.435854039196685	0.04324258062601771
0d806af7d366852c41579d6d80de029c	-0.2882858705551872	-0.4063462189441056	0.6972167236580065	-0.5530837261631945	-0.5485599866175566
0d84b31f49ab1048a3ecb78de2941e1c	-0.4432540540428427	1.2988634237045922	-0.5237247901187718	-0.3735131406739214	1.1446614930367547
0db66b1dd4536d8284d2817382f975f7	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
0dc4ee046924b1cb6c2f0f3337a6fa33	0.3510805773703787	-0.6170510969167085	2.0109517318977534	-0.7949426406577089	-1.0749007692599228
0ddeff6d29221de822bbeed8e478cdcd	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
0ea9b9760b1ba3ef9b75ab47be2ce537	-0.23436092257812113	-0.4838192633395524	0.15258691141740677	0.21639104843588175	-0.1910328200125626
0ee64109795a8a96e7a29868d276ac0f	-0.6868013930351982	-0.6467139295344682	-0.4625629739986241	1.1034150934264213	1.3140394160485345
0eefae96ef1f26f1a9866cfb2b37d19c	-1.11772282839134	-0.9240943214898438	2.613642428614062	-1.0220092618420562	2.4945411154961654
0f01c822d8ebc744d2f7918404ae2ee0	-0.5932686668665674	1.06478597009131	-0.4456519739852727	-0.6993903750136337	0.9993342826104232
0f258bb3b854d15588ed3e85e92875f1	0.05807013392135829	-0.7013475245838494	2.0703532440437495	-0.844673025380061	0.28182751629114833
0f4ae4cfab08da62d83822c9c5fd99b5	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
0f6d8b34ec191ebfabac62243c3617bd	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
0f84cd6e63210beeb89bcf3f9f84958c	-0.3395468634398231	-0.5698672256474824	-0.4778283195720494	1.0789035177275688	0.5271757313942977
0fa1cb201c6dd32b7ede4d5e5f79e50f	-0.3426710483463058	0.3880766757721572	0.17039880583421585	-0.6499309772208193	0.270641989443309
0fa555f9098f55170d770d0e04ffd2d1	0.23532472133323878	-0.28168545877984474	-0.652171756528455	0.5864799833342573	0.04148311111689296
0fa57b303fdef48bcd1a39dc7a4211b2	1.6415095138518545	0.48228551232763817	2.9079012615455806	-1.4973895931199053	-1.4574808409476212
0fb3434e140122e7b0bd80d995598525	0.056128840443346206	-0.5282796791797013	0.49929163286821243	0.13051851749868693	-0.7939105896317891
0fcbed87dc248b2345ebe90def642d85	-0.6736149084599283	0.21596707189032127	-0.3464234726653874	-0.4801781856968841	0.1310074994301873
1007c6acf53714bf5e006ff3c599b3c5	-0.709535439017559	-0.3500660828357054	-0.34110900332792404	0.044450304512694494	0.12491197082758632
10356a657a903182ef5727631dcdf91b	0.43779538154289455	0.23179901921698143	3.345172141291064	0.38040681839437784	3.22677869293452
106e7dd3c61cc9e80c638379403ce573	0.18390129089042873	-0.2052237859969468	-0.7359563367591697	-0.707598113413141	0.8846148917412835
10ca458c150c45ba9cb9140327be7c5d	0.23242608785316676	-0.16576980269006203	0.9776262981666735	-0.37903986215142993	-0.4556752970480833
115a2686737d63e6f0a5a017628cc06c	-0.709535439017559	-0.3500660828357054	-0.34110900332792404	0.044450304512694494	0.12491197082758632
115a3711a7676c7f8512fd6aed546f7c	0.8938133525817129	0.525768054365602	1.2074446422828853	0.08222188711614908	-0.15768789556264196
1175fd33610f4f0d307af3a7b33fd192	1.899921874996875	1.1273495086426406	-1.081842693887788	2.6264451360747367	-0.39974387791394506
117eeb0d6e50e064c1e403c492d66617	1.192193250653002	3.0632209905380874	-0.9958949158118546	-1.176484384532257	-2.779167704846852
11a3bb9cd9bc8288962c5331785f012a	-0.2882858705551872	-0.4063462189441056	0.6972167236580065	-0.5530837261631945	-0.5485599866175566
11b603bf94a4819ca26faba07a455264	0.15064416408226222	-0.5371224156623198	0.03025624582902786	0.7039610958144218	-0.924210459556571
11c29e5a1daddc87a4b1f5c8f617bef5	1.0993945407836172	-0.6296204200988145	1.3883912307991206	-0.8882811674430826	-0.7200585162305764
11dbffc73002e68d45dd1f30d7d04c30	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
11e9f12df6a7ccc259a7679fa9566867	1.2236051368682128	0.5770095714325576	-1.2710898177848637	3.1446328973814994	2.506599373552806
